name,salary_from,salary_to,salary_currency,area_name,published_at
Начальник отдела информационных технологий,Красноярск,,80000.0,RUR,2022-12-29T08:11:50+0300
Руководитель проектов,Санкт-Петербург,70000.0,,RUR,2022-12-29T11:23:13+0300
Слесарь механосборочных работ/шлифовщик,Рязань,30000.0,60000.0,RUR,2022-12-29T09:58:54+0300
Программист 1C 8,Волгоград,135000.0,160000.0,RUR,2022-12-29T10:58:06+0300
Монтажник слаботочных систем (ОПС),Екатеринбург,50000.0,,RUR,2022-12-29T07:52:59+0300
Фрезеровщик,Зыково,,60000.0,RUR,2022-12-29T08:15:04+0300
Дизайнер Кухонь (ТМК Гринн),Орел,70000.0,,RUR,2022-12-29T09:16:57+0300
Инженер по ремонту оргтехники,Екатеринбург,65000.0,90000.0,RUR,2022-12-29T07:20:44+0300
Оператор фрезерного станка с чпу,Чехов,60000.0,80000.0,RUR,2022-12-29T11:17:17+0300
Механик по обслуживанию профессионального оборудования (клининг),Москва,80000.0,,RUR,2022-12-29T10:31:09+0300
Токарь,Усолье-Сибирское,50000.0,,RUR,2022-12-29T06:49:07+0300
Электромеханик погрузочного комплекса,Новокузнецк,70000.0,71000.0,RUR,2022-12-29T11:11:48+0300
Специалист по защите информации,Красноярск,25000.0,30000.0,RUR,2022-12-29T08:11:20+0300
Начальник автотранспортного отдела,Старый Оскол,72414.0,,RUR,2022-12-29T08:54:01+0300
Токарь 16к20 на завод,Тосно,,100000.0,RUR,2022-12-29T10:01:02+0300
Фрезеровщик,Дивногорск,,60000.0,RUR,2022-12-29T08:15:04+0300
Монтажник слаботочных систем,Кировск (Ленинградская область),40000.0,50000.0,RUR,2022-12-29T09:04:43+0300
Специалист технической поддержки,Оренбург,,45000.0,RUR,2022-12-29T11:29:21+0300
Главный механик,Ульяновск,50000.0,,RUR,2022-12-29T07:48:51+0300
"Ведущий эксперт / Руководитель проекта ""Цифровая кафедра""",Томск,70000.0,,RUR,2022-12-29T11:17:11+0300
Программист 1С,Новосибирск,100000.0,120000.0,RUR,2022-12-29T11:55:39+0300
Токарь-универсал в Санкт-Петербург,Челябинск,,99000.0,RUR,2022-12-29T10:01:40+0300
Менеджер по продукту,Москва,150000.0,,RUR,2022-12-29T09:48:44+0300
"Ведущий разработчик. NET (C#, fullstack)",Москва,150000.0,,RUR,2022-12-29T11:49:11+0300
Оператор станков с ЧПУ,Уфа,109000.0,,RUR,2022-12-29T11:01:46+0300
Инженер по обслуживанию систем видеонаблюдения,Киров (Кировская область),45000.0,45000.0,RUR,2022-12-29T10:01:24+0300
Начальник отдела информационных технологий и информационной безопасности,Новосибирск,60000.0,60000.0,RUR,2022-12-29T11:05:42+0300
Оператор станков с ЧПУ (Дивизион оружейного производства),Ижевск,30000.0,50000.0,RUR,2022-12-29T10:58:50+0300
Техник по подключению интернета,Великий Новгород,30000.0,,RUR,2022-12-29T09:04:44+0300
Специалист по общению с клиентами в Яндекс Бизнес,Нальчик,26000.0,33800.0,RUR,2022-12-29T09:12:24+0300
Монтажник слаботочных систем в Ростелеком,Пермь,30000.0,75000.0,RUR,2022-12-29T09:08:13+0300
Специалист по информационной безопасности,Новосибирск,100000.0,,RUR,2022-12-29T11:52:42+0300
"Консультант 1С (закупки, продажи, склад)",Гатчина,50000.0,110000.0,RUR,2022-12-29T08:29:48+0300
Менеджер по проекту,Атырау,250.0,350.0,KZT,2022-12-29T10:47:03+0300
Оператор (наладчик) ЧПУ Токарная группа,Вологда,,110000.0,RUR,2022-12-29T10:00:26+0300
Project-менеджер / проект-менеджер / менеджер проектов,Москва,35000.0,80000.0,RUR,2022-12-29T11:58:01+0300
Шлифовщик (круглошлифовальный станок),Минск,1200.0,,BYR,2022-12-29T10:14:34+0300
Токарь - карусельщик,Челябинск,120000.0,,RUR,2022-12-29T10:32:54+0300
Механик,Новосибирск,50000.0,50000.0,RUR,2022-12-29T10:03:23+0300
Оператор (наладчик) ЧПУ Токарная группа,Челябинск,,110000.0,RUR,2022-12-29T10:00:15+0300
Аналитик,Москва,120000.0,,RUR,2022-12-29T11:15:35+0300
Техник ОПС,Нижний Новгород,45000.0,60000.0,RUR,2022-12-29T10:10:05+0300
Руководитель digital-проектов,Барнаул,55000.0,110000.0,RUR,2022-12-29T06:28:44+0300
Ведущий инженер-тестировщик (QA Engineer),Екатеринбург,120000.0,,RUR,2022-12-29T09:53:48+0300
Инженер-механик производственного предприятия,Ростов-на-Дону,50000.0,,RUR,2022-12-29T10:11:58+0300
Руководитель проектов внедрения систем Умный дом,Москва,100000.0,150000.0,RUR,2022-12-29T11:45:35+0300
Администратор баз данных (DBA) PostgreSQL,Красноярск,,220000.0,RUR,2022-12-29T09:57:24+0300
Программист микроконтроллеров (1 категории),Москва,155000.0,,RUR,2022-12-29T09:12:03+0300
"Front-End разработчик (Vue.js, Typescript, SPA)",Омск,5000.0,,USD,2022-12-29T10:36:33+0300
Инженер-наладчик (инженер-электрик),Санкт-Петербург,75000.0,78000.0,RUR,2022-12-29T10:48:44+0300
Сервисный инженер с функциями завскладом,Волгоград,,45000.0,RUR,2022-12-29T11:13:31+0300
Оператор станков с ЧПУ,Минск,1600.0,,BYR,2022-12-29T11:51:28+0300
Монтажник слаботочных систем,Вологда,45000.0,,RUR,2022-12-29T09:08:14+0300
Оператор станка плазменной резки,Екатеринбург,60000.0,,RUR,2022-12-29T08:25:04+0300
Шлифовщик 5-6 разряда,Челябинск,60000.0,,RUR,2022-12-29T08:33:02+0300
Программист-разработчик 1С,Москва,200000.0,,RUR,2022-12-29T11:27:25+0300
"Шлифовщик (плоская) , инструментальный дивизион",Ижевск,45000.0,76000.0,RUR,2022-12-29T07:34:09+0300
Оператор ЧПУ (Стойка MAZAK),Уфа,110000.0,,RUR,2022-12-29T09:55:44+0300
Ученик токаря,Ростов-на-Дону,60000.0,,RUR,2022-12-29T10:23:09+0300
Техник по эксплуатации (ст.м. Ладожская),Санкт-Петербург,,33000.0,RUR,2022-12-29T11:43:59+0300
Механик,Кемерово,,36000.0,RUR,2022-12-29T06:31:27+0300
Мастер по ремонту холодильников (ученик) / сервисный инженер,Москва,80000.0,120000.0,RUR,2022-12-29T10:11:10+0300
Программист 1С,Москва,200000.0,,RUR,2022-12-29T11:50:54+0300
Арт-директор,Москва,130000.0,,RUR,2022-12-29T11:20:48+0300
Программист 1С,Тюмень,120000.0,,RUR,2022-12-29T07:25:07+0300
Оператор-наладчик станков с ЧПУ,Верхняя Пышма,85000.0,120000.0,RUR,2022-12-29T11:00:24+0300
Заместитель главного редактора в онлайн-издание,Новосибирск,45000.0,,RUR,2022-12-29T06:21:15+0300
Монтажник связи,Санкт-Петербург,70000.0,90000.0,RUR,2022-12-29T09:01:08+0300
Оператор - наладчик (инструментальный дивизион),Ижевск,40000.0,60000.0,RUR,2022-12-29T07:33:41+0300
Инженер по ТЗИ,Санкт-Петербург,60000.0,80000.0,RUR,2022-12-29T10:04:42+0300
Оператор (наладчик) ЧПУ Токарная группа,Нижний Новгород,,110000.0,RUR,2022-12-29T10:00:18+0300
Системный администратор Linux,Санкт-Петербург,,150000.0,RUR,2022-12-29T10:16:58+0300
Оператор станков с ЧПУ,Екатеринбург,60000.0,,RUR,2022-12-29T09:31:08+0300
Менеджер по поиску позиций (строительство сети мобильной связи),Симферополь,40000.0,80000.0,RUR,2022-12-29T11:11:13+0300
Руководитель IT проектов,Нижний Новгород,100000.0,180000.0,RUR,2022-12-29T11:44:03+0300
Руководитель управления информационных технологий,Москва,150000.0,170000.0,RUR,2022-12-29T09:41:37+0300
Копирайтер,Санкт-Петербург,20000.0,30000.0,RUR,2022-12-29T11:14:28+0300
Фрезеровщик,Казань,110000.0,,RUR,2022-12-29T09:43:14+0300
Инсталлятор,Балашиха,,50000.0,RUR,2022-12-29T11:56:02+0300
Системный администратор,Красноярск,50000.0,,RUR,2022-12-29T10:12:26+0300
Фрезеровщик,Нижний Новгород,55000.0,90000.0,RUR,2022-12-29T08:25:41+0300
Специалист технической поддержки,Ирбит,20000.0,,RUR,2022-12-29T11:11:51+0300
Ведущий инженер-программист,Новокузнецк,60000.0,65000.0,RUR,2022-12-29T06:53:00+0300
Оператор ЧПУ (Стойка MAZAK),Набережные Челны,110000.0,,RUR,2022-12-29T09:55:48+0300
Ведущий системный администратор,Санкт-Петербург,50000.0,,RUR,2022-12-29T11:11:53+0300
Специалист отдела технической поддержки,Краснодар,35000.0,50000.0,RUR,2022-12-29T09:08:03+0300
Оператор станков с программным управлением,Ижевск,50000.0,,RUR,2022-12-29T07:21:15+0300
Токарь в Санкт-Петербург (арматура для АЭС),Тихвин,,99000.0,RUR,2022-12-29T09:56:41+0300
Инженер,Иркутск,30000.0,43000.0,RUR,2022-12-29T10:10:21+0300
"Третий механик на теплоход ""Князь Владимир""",Сочи,55000.0,,RUR,2022-12-29T10:53:28+0300
Токарь-расточник,Дивногорск,,65000.0,RUR,2022-12-29T08:15:05+0300
Оператор станка с ЧПУ лазерной резки,Апрелевка,60000.0,,RUR,2022-12-29T09:58:01+0300
Механик,Красногорск,65000.0,72000.0,RUR,2022-12-29T09:33:20+0300
Системный администратор,Чита,35000.0,45000.0,RUR,2022-12-29T08:39:29+0300
Техник абонентской службы,Челябинск,31300.0,,RUR,2022-12-29T11:14:20+0300
